,comment_text,comment_date,comment_time
0,【招商证券被警示：保荐大成精密上市过程存违规】据深交所网站11日消息，深交所决定对招商证券股份有限公司、陆遥、刘兴德采取书面警示的自律监管措施。监管函指出，2022年9月30日，深交所受理了招商证券股份有限公司(以下简称招商证券或保荐人)推荐的深圳市大成精密设备股份有限公司(以下简称发行人或大成精密)首次公开发行股票并在创业板上市的申请。证监会对发行人开展了现场检查。经查明，招商证券作为保荐人，陆...,09-12 17:29,09-12
0,【因债券本息兑付流程需要，融创房地产集团三只债券将停牌】9月12日，融创房地产集团有限公司发布公告称，“PR融创01”“20融创02”“H融创07”将自2023年9月13日开市起停牌。融创房地产集团表示，已对上述三只债券本息兑付安排作出进一步调整。公司拟于2023年9月30日根据持有人会议决议要求进行现金支付及小额兑付，因债券本息兑付流程需要，为保证后续平稳实施，保护广大投资者的利益，申请自202...,09-12 17:37,09-12
0,今天也决定消户了，炒了二年股，亏了180多万，不敢跟家里人说，如果我父母知道我亏了那么多，是多伤心，他们可能这辈子都没见过这么多钱。这个的黑洞。这一刻终于坚持不住了，这个月没红过一天，每天上班，看股票，下班看股票，中午看股票，每天都神经兮兮，血压也高了，头晕目眩毫无精神，没有得到金钱的回报，只有亚健康的身体，。这从炒股一来，我放弃了好多自己的爱好。手里还剩下不到...,09-12 17:37,09-12
0,大家的成本多少呀？,09-12 17:53,09-12
0,这不是券茅，这是倒券茅。,09-12 17:57,09-12
0,挺住啊，能不能过好中秋和十一全看你表现了,09-12 18:03,09-12
0,如果t0伤害投资者利益的话，为什么机构拼命做？为什么一些愚昧的散户会相信机构说的t0伤害散户的话？为什么？,09-12 18:28,09-12
0,人保月线趋势为王！,09-12 18:32,09-12
0,北向今天怎么没砸盘了？没筹码了还是缓口气以后砸狠的，和内资接力砸？,09-12 18:58,09-12
0,今天没动，明天低点是超短补仓机会,09-12 18:59,09-12
0,升0.89与跌一1.39的算好股票？,09-12 18:59,09-12
0,又一说一，走的还是很符合预期。,09-12 19:18,09-12
0,今天说简单点，因为我要追剧“懒猫的狮子倒影”，实在是太好看！！我周末说了本周初东财会随大盘杀跌走出序列低7，低8和低9的！！今天由于人民币指数突然暴跌，导致大盘和东财翻红上涨！！确实出乎我的预料了！！由于今天的上涨，我需要进一步修改新的上涨趋势了！！今天和明天确认新的上涨趋势的上轨线，接下来的“下轨线”的价位估计会很低！！最低会到14.50元左右，到时候下轨线价位会随着每天上移一点的！！由于今天看...,09-12 19:27,09-12
0,诱多中，小心被套，坐等14下分批建仓10元满仓吃大肉,09-12 19:32,09-12
0,【银行理财直接融资工具受限】近期多家理财子公司接到监管窗口指导，理财直接融资工具使用受到限制，不允许新增业务。接到通知的银行包括国有大行、股份制银行和城商行。银行理财直接融资工具，简称“理财直融”，由商业银行发起，将理财资金通过它直接出借给单一企业，在银行业理财登记托管中心登记托管，在中国理财网信息披露。（21财经）,09-12 19:33,09-12
0,东方财富明天必涨，立帖为证,09-12 19:36,09-12
0,老师粤传媒可以补吗？,09-12 19:36,09-12
0,会到14.8,09-12 19:39,09-12
0,【陕西秦农银行一支行原行长主动投案：涉嫌贪污犯罪】据“清廉西安”微信号消息，近日，在陕西省追逃办统筹协调下，经西安市、高陵区纪检监察机关不懈努力，潜逃职务犯罪嫌疑人年阿辉主动投案。年阿辉系陕西秦农农村商业银行股份有限公司崇皇支行原行长，涉嫌贪污犯罪，于2022年9月潜逃。在法律震慑和政策感召下，年阿辉近日主动投案。(中新经纬APP),09-12 19:42,09-12
0,昨天15.80T的150手今天又全部买回，但今天是单边向下横盘，都没法T了，等明天吧。,09-12 19:44,09-12
0,中国券商厉害了，说要补缺口都是慢慢的下跌，还是有良心的,09-12 19:44,09-12
0,东方财富收盘了,09-12 19:44,09-12
0,会回到13的,09-12 19:46,09-12
0,周二今日无操作。,09-12 20:02,09-12
0,[9月6日]老胡股票遭遇重创有个股亏损近3000元[9月5日]年轻炒股高手对老胡做“启蒙”：不要再投新的资金了[9月4日]胡锡进：房地产的沉闷被打破，政府有更多工具影响它的方向[9月1日]胡锡进：要想割老胡这颗韭菜，得有一把超级魔幻的镰刀9月7日，A股三大指数全面调整，尾盘的时候即便神秘资金拉动券商股，也无济于事。今日成交7682亿元。截止收盘沪指跌1.13%，深成指跌1.84%...,09-12 20:23,09-12
0,请问回购呢？是不是还觉得股价高了不愿意进来,09-12 20:29,09-12
0,底部区域，利好堆积,09-12 20:29,09-12
0,进一步退两步。。。,09-12 20:37,09-12
0,外资不可能做空大A，华尔街的大佬精英，不是野鸡大学毕业的，没有最少八百点以上的空间，不会做空。光有资金也是不行的，必须有人搭桥牵线配合，谁敢冒天下之大不韪？大A是外资不可能撬动的，第二大经济体，谁能捋虎须？西方那些资本不但不敢，而且非常忌惮，也是他们常常诟病的，大A是政策市，不是完全放开的资本流动，随时会有关门打狗的风险。所以来说，做空大A只是个别媒体的噱头。有人会问，外资这一段时间，连续流出千亿...,09-12 20:45,09-12
0,东方财富又向专业投资者发行了公司债券，如今金票大大的，啥也不说，一字板开盘。,09-12 20:48,09-12
0,一年回购期，跌到满意就买，涨到不满意买就说不买，谁能奈何？,09-12 21:11,09-12
0,一直扩容，散户填坑。永远3000点。将来一万只股票。指数难涨,09-12 21:16,09-12
0,这架势，跌破60日线是迟早的，而且是短期。静神那几位盲目看多的大家要克制。吧里前前后后看多的谁准过？一旦中阳拉起，追不会套。此时你买入，套到你割都不会涨。,09-12 21:20,09-12
0,今日无操作,09-12 21:30,09-12
0,呵呵，想涨做梦,09-12 21:34,09-12
0,明天大家吃肉,09-12 21:35,09-12
0,东财的公告一般都是借钱还钱,09-12 21:35,09-12
0, 请问一下各路股神，东方财富还在融券做空吗？今天看着又像是啊，他们真不怕啊天天量化,09-12 21:37,09-12
0,东方财富上涨是很多年以后的事，跌到13.97元以下是大概率事件？买好股做好人，钻石底还亏损，都是胡锡进害人不浅？,09-12 21:45,09-12
0,东财比其他券商最大的好处是发债而不是配股,09-12 22:12,09-12
0,券商既然敢把限售股融出，那么客户存在券商的股票是否券商也都融出给了量化基金砸盘了呀，这才是利好当天指数被砸下来的真正原因。要求管理层严查还股民公道,09-12 22:19,09-12
0,转发,09-13 06:46,09-13
0,【澳优高管“大换血”：创始人离场，“伊利系”接管】9月12日，澳优乳业（1717.HK）发布公告，颜卫彬因个人决定投入更多时间在其他事务的原因，辞去公司董事局主席、行政总裁及执行董事等职务。张占强获委任为澳优新任董事局主席，任志坚为澳优行政总裁（CEO），以上辞职和任命自2023年9月12日起生效。据公告显示，接任者任志坚在2022年7月加入澳优，同年12月担任澳优中国区CEO一职，此前曾在伊利集...,09-12 23:11,09-12
0,如果你想在这个股市生存，就别碰东东。如果有人告诉你地量见底，你让他看看伊利股份和京东方，地量之后就是漫长的折磨，地量地价的说法无稽之谈。东财后面怎么走？会是漫长的无振幅阴跌，起码两个月，偶有一次大涨，你百分之一万亿的会错过。权重就是这。,09-12 23:54,09-12
0,大盘分析：才一天这量直接下跌，感觉是整个市场就像是凝固了一样一动不动的。上证在极小的范围内震荡，创业板是稍微差一下，但区别都是不大，总之就是非常的弱。现在的市场真的还是和前面一样，强一天弱一天轮动得丝毫不差，就像现在的板块轮动一样。别看情绪是不怎么样，居然还有2000家上涨。板块没什么持续性了，华为现在只能是发掘补涨品种，其他的轮一两天就没了，换一个品种继续这样轮动。华力创通缩量震荡，依旧收红，可...,09-13 00:16,09-13
0,热点转换。新贵，订单暴涨。这三个都是大牛股,09-13 00:23,09-13
0,那个口号喊到现在一个多月了，有没有哪一家金主出来表态支持的？？,09-13 00:59,09-13
0,重磅，震惊了，突然反转，不可思议，大逆转，睡觉前说几句，说完去睡觉，明天研判出来了，后天a股这么走。,09-13 01:16,09-13
0,转发,09-13 01:36,09-13
0,来，吴大舌头说说。,09-13 02:21,09-13
0,垃圾玩意,09-13 02:30,09-13
0,明天涨点清仓还是继续等涨到28再卖,09-13 03:00,09-13
0,今年主力总是一日游，拉高是出货，打压是吸筹，来回做t。,09-13 03:00,09-13
0,14.5目标价,09-13 03:15,09-13
0,今天能收到十五块六不,09-13 03:34,09-13
0,转发,09-13 05:29,09-13
0,相关证券/基金:华宝宝康债券C0079641.2405-0.02%加自选华宝宝康债券A2400031.2606-0.01%加自选,09-13 06:06,09-13
0,转发,09-13 06:08,09-13
0,转发,09-13 06:21,09-13
0,反常！,09-13 06:24,09-13
0,看多的人太多还要阴跌主力不可能给你们抬轿的。把融资买的的爆仓就可以涨了。,09-13 06:53,09-13
0,还不回购？？？拉个涨停,09-13 06:58,09-13
0,不涨没天理,09-13 07:08,09-13
0,美股昨天跌了，但昨天有利好，就看今天大A能不能走出独立行情了,09-13 07:08,09-13
0,底部压盘，政策利好，华为合作，在福建，可以跟台积电融合,09-13 07:20,09-13
0,转发,09-13 07:23,09-13
0,心态崩了，买入即套牢,09-13 07:35,09-13
0,降低融资保证金比例可适用于投资者新开仓合约，投资者每笔新开仓的可融资买入金额将增加。举例而言，某投资者信用账户中有100万元保证金，原融资保证金比例为100%，该投资者最多可向证券公司融资100万元。适用新融资保证金比例80%后，100万元保证金最多可融资125万元，可融资买入规模理论上提升25%。投资券商行业，关注券商指数ETF（515850）#医药大爆发！要企稳了吗？##券商板块拉升还能买吗...,09-13 07:37,09-13
0,不算利好，是还钱了，流动资金吃紧,09-13 07:39,09-13
0,重仓此股，今晨做了个梦，梦见小女孩头上流血，查了下周公解梦，大吉，求财可有好运，希望是真的,09-13 07:39,09-13
0,20230913,09-13 07:39,09-13
0,A股三大指数收报:3137.06，10373.99，2051.04。两市成交额7083亿，比前日减少1329亿，北上资金流出19.8亿，南下资金流入67.29亿。化学制药，中药，养殖业，汽车零部件涨幅居前。,09-13 08:02,09-13
0,当融资盘太多的时候，就要杀融资了，因为在上涨中，融资盘助涨，在下跌中，融资盘越多，越容易多杀多，融资盘那么多了还不涨，后面哪来的增量资金？尤其是如今机构，大户都在拼命做T，越T只会越低，怎么可能涨？,09-13 08:03,09-13
0,#印花税减半征收##房地产板块盘中走高##证券日报再谈挺起A股的嵴梁##A股掀起回购“接力赛”##光伏锂电赛道能抄底吗？#,09-13 08:14,09-13
0,杀融券,09-13 08:16,09-13
0,主力，你要不要这么搞我,09-13 08:24,09-13
0,楼主好！,09-13 08:46,09-13
0,没什么热点。又是震荡行情,09-13 08:52,09-13
0,富时中国A50指数期货在上一交易日夜盘收涨0.17%的基础上高开，现涨0.22%。,09-13 09:02,09-13
0,截止9月12日，上交所融资余额报7947.66亿元，较前一交易日增加37.92亿元；深交所融资余额报7130.20亿元，较前一交易日增加47.40亿元；两市合计1.51万亿元，较前一交易日增加85.32亿元。,09-13 09:03,09-13
0,转发,09-13 09:05,09-13
0,今年行情怎么这么难做,09-13 09:05,09-13
0,大金融里你最稳600928,09-13 09:09,09-13
0,跌停试试,09-13 09:24,09-13
0,不知道外资为啥看不上东财，净利润还是可以的。,09-13 09:26,09-13
0,挂单排好，等待上鱼！奥利给！,09-13 09:28,09-13
0,这段行情其实真的无聊，没有太多操作性。,09-13 09:28,09-13
0,昨天用钱出了8000股，不知道今天是个什么结果,09-13 09:28,09-13
0,【福成股份“萝卜章”事件升级，买来的殡葬子公司涉嫌非吸被起诉】福成股份“一枚萝卜章引发的血案”持续发酵。9月7日，福成股份公告自家控股子公司被起诉。即湖南韶山天德福地陵园有限责任公司（以下简称“韶山天德福地陵园公司”或“韶山公司”）被韶山市人民检察院起诉了。该案件涉及非法吸收存款罪，正处于诉讼一审阶段。据福成股份最新的中报，其拥有韶山天德福地陵园公司80%的股份。天眼查显示，韶山天德福地陵园公司主...,09-13 09:29,09-13
0,还有一周的下跌,09-13 09:30,09-13
0,我是东方财富的粉丝，东财股票价格近期不被看好，有点伤感情，来个大胆的预测，近期打到13-14.2元。,09-13 09:31,09-13
0,呼叫老胡，快快加仓加仓,09-13 09:33,09-13
0,今天又要下行1个点了,09-13 09:33,09-13
0,东财投资日记。4月24日建仓东财，建仓价16.45元，建仓700股。建仓后就连续五周的漫漫大跌，账户持续亏损，想做踢加零都没有机会，只有单边的买入即被套，补了再大跌，如此反复持续。在下跌中，仓位也达到了比较重的仓位，一直在期待反转。有一些刷到的股友被套了而且套的价位比较高，都在无奈的躺平中，大跌中都这样，不要妄自菲薄，炒股被套就像强上，既然无法反抗...,09-13 09:38,09-13
0,大盘底部区域没有必要害怕，指数看上去是不好看，创业板还创新低，但是不破不立，让想走的人先走，让害怕的人先走，让悲观的人先走，都走完了就好了。市场还是可以的，我是有论据的。我这一个月时间合组每天买进卖出，交易了200多支股票，232次交易181次对，达到78%。当然不客气的说，我的水平肯定是比...,09-13 09:38,09-13
0,不是你让我晒图自证成本吗，为啥骂完我就马上屏蔽我的图？哈哈哈哈哈哈，你可真优秀，见不得别人的好，确实了，此举只能证明了你的无比优秀，见识了，不会再回复你，你慢慢自嗨吧，,09-13 09:39,09-13
0,涨1分就好了，别涨2分！,09-13 09:39,09-13
0,说好的10亿增持呢？,09-13 09:40,09-13
0,都在抛,09-13 09:40,09-13
0,又是暴跌的一天,09-13 09:44,09-13
0,涨一分两分都磨磨唧唧。跌三五几毛都干干脆脆。基本如此，为什么会这样？,09-13 09:45,09-13
0,每天早上红，然后下来,09-13 09:45,09-13
0,说完就直线暴跌真是听话,09-13 09:47,09-13
0,今天涨一块,09-13 09:48,09-13
0,全世界股票走向上升通道，这啦鸡还在走向万丈深渊,09-13 09:48,09-13
0,让量化搞的都不敢拉了,09-13 09:49,09-13
0,1、大族激光（股票代码002008）大族激光科技产业集团股份有限公司主要从事工业激光加工设备与自动化等配套设备及其关键器件的研发、生产和销售。公司的主要产品为通用元件及行业普及产品、行业专机产品、极限制造产品三大类。公司成为行业内唯一入选国家工信部智能制造试点示范项目名单的企业。公司总市值246亿，是亚洲最大激光加工设备生产商，光刻机领域绝对的龙头公司。2、华特气体（股票代码688268）广东华特...,09-13 09:50,09-13
0,又开始装了，月底15。,09-13 09:52,09-13
0,要不是需要它护盘，妥妥要破14,09-13 09:54,09-13
0,东方财富:东方财富信息股份有限公司回购报告书,09-13 09:56,09-13
0,高盛抢七百万股高盛，抢购700万，香港汇丰抛出800万,09-13 09:57,09-13
0,一看就没到位不然为何在这磨叽,09-13 10:01,09-13
0,今天有点牛，逆板块想涨了？,09-13 10:02,09-13
0,11点20直线拉升,09-13 10:05,09-13
0,【万鼎富通被中基协取消会员资格两高管被取消从业资格】中国证券投资基金业协会发布纪律处分决定书。经查，深圳万鼎富通股权投资管理有限公司（以下简称万鼎富通）存在未履行勤勉尽责义务、从事资金池业务、未及时向协会更新报送相关信息。根据《基金法》第一百一十一条第三项，《私募基金监管办法》第二十九条，《会员管理办法》第二十九条，《纪律处分实施办法（试行）》第五条的规定，协会决定取消万鼎富通会员资格、撤销万鼎...,09-13 10:11,09-13
0,【终止与第三方代销合作，多家公募官宣“分手”，代销格局加速分化】9月9日，人保资管、鹏扬基金、建信基金官宣与凤凰金信（海口）基金销售有限公司终止合作。据悉，该公司主要是由公募基金销量下滑、客户量减少而决定停止代销业务，后期不再维护公募基金产品。不仅以上三家，本月以来还有华泰柏瑞基金、格林基金、方正富邦基金、大成基金、前海开源基金、景顺长城基金、东方基金等宣布与凤凰金信终止基金代销业务。此外，上周还...,09-13 10:12,09-13
0,【港股新特能源涨超9%上交所IPO将上会】9月13日，港股新特能源(01799.HK)早盘走强，截至发稿涨9.2%。消息面上，上交所上市委9月12日公告，新特能源股份有限公司首发9月19日上会。（每日经济新闻）,09-13 10:14,09-13
0,【游族网络任命陆凌青为COO此前为《王者荣耀》发行制作人】据科创板日报，从游族方面了解到，游族网络已经任命陆凌青为公司首席运营官（COO），分管发行业务版块，全面负责发行相关的组织管理及日常运营。陆凌青在游戏行业资历颇深，拥有16年游戏发行及团队管理经验，曾就职于完美世界，2013年独自创立欢瑞游戏。加入游族之前，陆凌青担任腾讯游戏《王者荣耀》发行制作人及天美L2工作室运营负责人。（科创板日报...,09-13 10:16,09-13
0,"【新奥股份：拟66.7亿元转让新能矿业100%股权】新奥股份(600803)公告,公司与广东凯鸿科技有限公司（简称“凯鸿科技”）签订关于新能矿业有限公司100%股权之转让协议，拟将公司持有的新能矿业100%股权转让给凯鸿科技，转让价款66.7亿元，同时，凯鸿科技在此次交易中将一并向公司及子公司支付对新能矿业享有的债权净额38.35亿元，前述债权全部偿还后，新能矿业对公司及子公司不存在任何负债。新能...",09-13 10:18,09-13
0,【2万亿中东土豪来北京开办公室了中东基金爆买中国资产】近日，阿联酋主权财富基金穆巴达拉投资公司（Mubadala）举行了北京办公室开业仪式，该办公室坐落于朝阳区正大中心北塔，处于北京CBD核心区域。这也是总部位于阿布扎比的穆巴达拉在全球开设的第六个办公室，其余分别位于纽约、旧金山、伦敦、莫斯科和里约热内卢。该办公室开业显示中东主权基金在华布局进入新阶段。根据穆巴达拉官网更新的中文信息，该机构于2...,09-13 10:20,09-13
0,【A股公司并购重组审核突出“三问”：合理否？必要否？业务协同否？】随着IPO与再融资的阶段性收紧，并购重组市场再度升温。据上海证券报记者统计，自8月1日到9月12日，A股共有近700家公司披露了并购重组相关公告。如交建股份、汉商集团、罗博特科等，均于日前抛出重组预案。与此同时，随着上市公司并购重组活跃度的显著提升，监管审核的关注重点也在问询函中得到集中体现：标的估值合理性、并购交易必要性、业务...,09-13 10:22,09-13
0,大家说东方财富到底是券商还是互联网服务？,09-13 10:06,09-13
0,想想8.28开盘18.4元，东方财富利好不断，这二周都做了些什么，争口气呀，东财！,09-13 10:06,09-13
0,我在期待什么,09-13 10:07,09-13
0,中文在线还能干不？,09-13 10:07,09-13
0,期待中，会有意外惊喜的,09-13 10:08,09-13
0,这个位置大概率就是近期的底部区域了吧。,09-13 10:09,09-13
0,还要下跌调整百分之二十点，券商板块大跌,09-13 10:09,09-13
0,在硬撑创业板,09-13 10:10,09-13
0,全仓买东财,09-13 10:10,09-13
0,只要是我持仓的票丶一定跌丶亏丶连累大家真不好意思！,09-13 10:11,09-13
0,利好都让狗吃了，你们的回购在哪里？,09-13 10:13,09-13
0,卫姐说市：昨晚刚传来3个劲爆消息，机会在哪？昨晚刚传来劲爆3个消息，明天A股真的会大跌吗？消息一：美国劳工统计局9月13日发布的数据显示，美国8月CPI同比上升3.7%，高于预期。点评：现在美国8月份的CPI数据上升3.7%，远远高于市场的预期。市场普遍认为，8月份的CPI数据会在3.2%~3.6%，这已经会让绝大部分的人认为，10月份在11月份的时候美联储会进一步的加息，现在已...,09-13 10:14,09-13
0,想想8月28日，开盘价18.4元，之后东方财富利好不断，这二个多星期，都做了什么，争囗气呀，东财！,09-13 10:15,09-13
0,银行保险白酒煤炭钢铁都在拖大盘，只有券商在拉胯，佩服，券商太多了应该退市几十家，要那么多券商有什么用,09-13 10:17,09-13
0,今天开始在回购了吗？这稳,09-13 10:19,09-13
0,亲们说一个题外话，海南，云南，新疆，北京，亲们出门游玩，自驾游还是坐高铁、飞机等时间，我的见意自驾游。我快成后勤保障大队长了，开玩笑，什么快乐什么来！,09-13 10:21,09-13
0,【频频加仓险资大手笔抄底ETF】在今年偏冷淡的市场行情中，各路投资者趁机“抄底”，资金持续借道ETF入市。“小跌小买，大跌大买”背后，究竟是谁在出手？近期披露的半年报，揭晓了上半年“抄底”ETF的大买家，其中，险资是加仓的重要力量，部分头部保险公司的动作格外显眼，“抄底”港股ETF的力度显著。整体来看，多家保险公司对ETF产品的布局十分广泛，既包括大型宽基指数ETF，也涵盖多个细分行业主题ET...,09-13 10:23,09-13
0,证券是真的狗恶心人的,09-13 10:23,09-13
0,杀的散户片甲不留,09-13 10:26,09-13
0,不护个盘啥的？,09-13 10:27,09-13
0,什么情况？突然砸盘,09-13 10:27,09-13
0,回购了吗,09-13 10:27,09-13
0,15.27马上到了，可以关注了，虽然在杀融资盘，不过可以关注了,09-13 10:28,09-13
0,小散别买了赚钱不容易,09-13 10:28,09-13
0,三大指数小幅下跌，减肥药概念活跃今日大盘震荡调整，三大指数小幅下跌，上证指数收跌0.18%，深证成指收跌0.08%，创业板指收跌0.59%。盘面上跌多涨少，超2900只个股飘绿。两市成交额7083亿元，北向资金净卖出19.8亿元。农林牧渔、家用电器、汽车、通信、公用事业（申万一级行业分类）等行业领涨市场。,09-13 10:28,09-13
0,清仓吧，肉都被割完了。,09-13 10:29,09-13
0,为什么下午3点20分还能买进。有人知道吗,09-13 10:30,09-13
0,不到15劳资不得进。,09-13 10:31,09-13
0,挖槽,09-13 10:31,09-13
0,有没有人分析一下现在情况,09-13 10:31,09-13
0,玩不下去,09-13 10:34,09-13
0,一泻而下无一幸免…就这样吧…真是老话说的贴切：活受罪！活着就要受罪,09-13 10:34,09-13
0,卫姐说市：9.14创业板指逼近重要关口2023.9.14午盘策略：指数观点不变，下方3085点缺口大概率是要回补的，本周没回补，意味着下周回补的概率很大，在回补3085点缺口过程中，可能顺便再杀最后一波主跌浪，杀出新低之后，做大级别底背离共振暴涨。当前的盘面，非常差，昨天沪指只跌了0.5%，两市4800只个股下跌，高达90%个股杀跌。今天上午沪指只跌了0.1%，两市3800只个股...,09-13 10:34,09-13
0,非卷卷板块的，做下大哥带路吧！股们痛苦啊！,09-13 10:35,09-13
0,【各地证监局多举措助力北交所改革：缩短辅导周期，发掘上市资源】近期，证监会发布了《关于高质量建设北京证券交易所的意见》。政策发布以来，各地证监局迅速行动，助力更多优质企业登陆北交所。有的证监局优化辅导监管要求，满足条件的企业可以缩短辅导期要求，简化辅导验收程序；还有的证监局在持续发掘更多后备资源，推动符合条件的企业加快上市进程。“总体看，今后1到5年是北交所规模发展攻坚期、上市重要窗口期和机遇期。...,09-13 10:36,09-13
0,干嘛呐干嘛呐就不能涨点我还在高处呢,09-13 10:36,09-13
0,再一次毫无保留的验证了买啥跌啥！没买的涨起来！！！！,09-13 10:38,09-13
0,叫你持股看多的，就是想割你的韭菜，任何时候逃命都是正确的选择,09-13 10:38,09-13
0,我每天就是来看一下东方财富的净流出，看着天天流出两三亿我就放心了。,09-13 10:38,09-13
0,真不知道哪一天才能涨了，内外资都在跑,09-13 10:42,09-13
0,这波调整会到月底。,09-13 10:43,09-13
0,中文在线还能干不？,09-13 10:43,09-13
0,这个月能横住就不错了,09-13 10:43,09-13
0,大家快卖，不然涨不上去,09-13 10:43,09-13
0,【又收罚单！今年民生银行被罚已超1.5亿元】9月12日，国家金融监督管理总局山西监管局发布了2张罚单，剑指中国民生银行股份有限公司太原平阳路支行及其相关责任人。罚单显示，中国民生银行股份有限公司太原平阳路支行的主要违法违规事实（案由）为贷前调查不尽职。张诗洋对上述违规行为负有责任。针对上述违法违规行为，国家金融监督管理总局山西监管局根据《中华人民共和国银行业监督管理法》第四十六条，对中国民生银行股...,09-13 10:44,09-13
0,到12可以轻仓！不能再多了,09-13 10:46,09-13
0,我放弃抵抗，全部清仓完毕，长假后再回来啦,09-13 10:46,09-13
0,今天券商还算有点骨气，跌的最少！,09-13 10:47,09-13
0,交割日，跌是铁定的事，下午看能反弹多少了,09-13 10:48,09-13
0,9转？,09-13 10:49,09-13
0,同意，支持,09-13 10:50,09-13
0,阴跌不止！大盘下破3000点，东财绿到12,09-13 10:51,09-13
0,东方财富磨盘开始,09-13 10:52,09-13
0,还好昨天卖了，真TM弱,09-13 10:53,09-13
0,昆仑万维怎么看？,09-13 10:54,09-13
0,清仓。,09-13 10:57,09-13
0,要跌穿3100了，证券不拉起来救市吗？,09-13 10:59,09-13
0,控股股东今天已经进场买入,09-13 10:59,09-13
0,本周比较重要了，指标随时会形成，做好买入准备,09-13 11:00,09-13
0,跌吧，随便你了。目前亏四个点。,09-13 11:04,09-13
0,今天我下定决心一定要全仓,09-13 11:05,09-13
0,大数据测算了中小股东都买的差不多了,09-13 11:07,09-13
0,昨天60不让买进7千多手我挂单最终成交1.9W手没买进,09-13 11:13,09-13
0,我一卖牠MD立马就止！操,09-13 11:15,09-13
0,按理讲也应该有一个像样的反弹了，不应该这样一路往下走,09-13 11:17,09-13
0,数据要素概念股大机会,09-13 11:19,09-13
0,融资不爆仓不可能涨的。主力会让它们赚钱？,09-13 11:19,09-13
0,完美诠释了哲学的核心问题：从哪里来？到哪里去！,09-13 11:23,09-13
0,今天跌停收盘东财股价只值1.16元,09-13 11:23,09-13
0,天天跌,09-13 11:25,09-13
0,东财，今天看来砸不动了，流出还没上亿了。,09-13 11:25,09-13
0,漂亮,09-13 11:25,09-13
0,别跑。我有利好,09-13 11:25,09-13
0,你是可以20CM的，你是不是睡着了,09-13 11:26,09-13
0,好活跃的市场,09-13 11:28,09-13
0,清仓走人。认亏,09-13 11:28,09-13
0,现在量化交易的议论不绝于耳，我的观点：不公平不公正，言尽于此。对了，还有我自己的感觉，非常反感量化交易。昨天吃面，今天改善伙食了。胡编说过，我不卖，就割不了我这个韭菜。,09-13 11:30,09-13
0,哎,09-13 11:30,09-13
0,转发,09-13 11:30,09-13
0,这货可能又要破15了，哎！不买它不跌，我前天买了，连跌两天。就套我这点票吗？,09-13 11:32,09-13
0,跑，全是利好,09-13 11:33,09-13
0,阴跌龙头,09-13 11:34,09-13
0,被股市掏空了,09-13 11:34,09-13
0,据财政部网站，经国务院批准，国务院关税税则委员会公布对美加征关税商品第十二次排除延期清单，对《国务院关税税则委员会关于对美加征关税商品第十次排除延期清单的公告》（税委会公告2023年第1号）中的相关商品，延长排除期限，自2023年9月16日至2024年4月30日，继续不加征我为反制美301措施所加征的关税。,09-13 11:34,09-13
0,空仓等大跌！！！1389,09-13 11:35,09-13
0,在这被套的也挺多的，散户多,09-13 11:35,09-13
0,东财我十三等你,09-13 11:35,09-13
0,套多了，跌起来反而没啥感觉了,09-13 11:36,09-13
0,这里面的鬼太多了。,09-13 11:37,09-13
0,这票真它妈尿性。,09-13 11:37,09-13
0,据同花顺iFinD数据，以买卖成交额口径（挂单已成交）统计，截至目前北向资金净卖出超40亿元，其中沪股通净卖出13.76亿元，深股通净卖出26.94亿元。以余额规模口径（已挂单）统计，北向资金净流出超39亿元，其中沪股通净流出12.62亿元，深股通净流出26.47亿元。,09-13 11:37,09-13
0,真的是牛啊，我不是说a股，是说空头,09-13 11:38,09-13
0,好好好，继续,09-13 11:39,09-13
0,有太多涨停那一分钟冲进来套住的，情绪害死人啊！,09-13 11:41,09-13
0,加仓一半，持币待购！,09-13 11:41,09-13
0,2016年在你家开的户，打新就没有打到过！今天！辞职不干了！,09-13 11:44,09-13
0,完，又被做空了。,09-13 11:45,09-13
0,下午15元打开，尝试建仓3成,09-13 11:45,09-13
0,一股民持有东方财富13年时间，一共获利169万元，翻了30倍山东，一股民在2010年买了1000股东方财富股票，买入价格是56.68元，此后股价一路暴跌，给了他“当头一棒”！2012年更是跌至7.31元，账面亏损高达69%，一气之下卸载了炒股软件！2015年牛市来临，他发现自己的股票竟然上涨停榜了，新闻媒体轮番播报个股热点及板块涨幅情况。他的股票在牛市的带动下也一路飙升、“涨停又涨停，新高再创新高...,09-13 11:45,09-13
0,上午到时间了，这是给大家时间吃救心丸啊，它怕你们来不急,09-13 11:46,09-13
0,主力你够狠！！！,09-13 11:52,09-13
0,看你今天能跑到那个位猜一个-2个点,09-13 11:53,09-13
0,不会空仓，管不住手的股民，现在很难，未来也难。不是每个人都适应投资的，现在的股市不会有全面牛市，撑死胆大的牛股每天都有，大多数这些股来去匆匆，绝大多数股边缘化，不断创出新低。做投资的人，一定要有闲钱，还得有承受能力，没有贪欲等，以上这些事情都不容易做好。投机很简单，但是有多少人靠炒股盈利了？二次探底，主力的意图很简单！二次探底3100点，有人说3000点必破。这个位置的A股，说句实话没有什么短线的...,09-13 11:56,09-13
0,看你嚣张到几时……,09-13 11:56,09-13
0,全天水下潜泳！,09-13 11:58,09-13
0,不知道17.6买入2000多万的大哥，现在怎么操作，继续加仓？,09-13 11:58,09-13
